Person ID,Name,Gender,Age,Address,Aadhaar,Hand,Finger,Image Path
513,Kiran R,Male,54,Madurai,7487 9701 6764,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\513__M_Left_middle_finger.BMP
513,Rahul A,Male,32,Tirunelveli,9512 8183 7666,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\513__M_Left_ring_finger.BMP
513,Rahul K,Male,53,Chennai,1529 2127 1012,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\513__M_Left_thumb_finger.BMP
513,Kiran O,Male,49,Chennai,3796 6071 8845,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\513__M_Right_index_finger.BMP
513,Rahul P,Male,54,Salem,4330 5186 3496,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\513__M_Right_little_finger.BMP
513,Vikram G,Male,53,Salem,6891 9800 4466,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\513__M_Right_middle_finger.BMP
513,Kiran J,Male,28,Salem,2137 5360 6012,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\513__M_Right_ring_finger.BMP
513,Akash N,Male,55,Tirunelveli,9664 1178 1087,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\513__M_Right_thumb_finger.BMP
514,Divya G,Female,48,Tiruchirapalli,1548 7244 8365,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\514__F_Left_index_finger.BMP
514,Priya N,Female,45,Tirunelveli,5824 8451 3010,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\514__F_Left_little_finger.BMP
514,Meena M,Female,30,Coimbatore,1654 6130 8048,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\514__F_Left_middle_finger.BMP
514,Priya D,Female,64,Kanchipuram,8412 5351 5000,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\514__F_Left_ring_finger.BMP
514,Meena G,Female,47,Madurai,1243 6808 9426,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\514__F_Left_thumb_finger.BMP
514,Sneha I,Female,27,Tiruchirapalli,4044 5072 8932,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\514__F_Right_index_finger.BMP
514,Anjali B,Female,38,Tiruchirapalli,3282 3016 8435,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\514__F_Right_little_finger.BMP
514,Divya K,Female,65,Coimbatore,6547 9466 9156,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\514__F_Right_middle_finger.BMP
514,Sneha Z,Female,35,Tiruchirapalli,4268 2595 7327,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\514__F_Right_ring_finger.BMP
514,Anjali T,Female,33,Salem,7620 6744 3063,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\514__F_Right_thumb_finger.BMP
515,Rahul X,Male,24,Coimbatore,7353 3821 4364,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\515__M_Left_index_finger.BMP
515,Akash T,Male,47,Vellore,4871 1031 4346,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\515__M_Left_little_finger.BMP
515,Siddharth R,Male,19,Coimbatore,6419 1610 4645,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\515__M_Left_middle_finger.BMP
515,Naveen L,Male,22,Kanchipuram,7392 5270 8209,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\515__M_Left_ring_finger.BMP
515,Rahul F,Male,52,Chennai,5175 6157 1583,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\515__M_Left_thumb_finger.BMP
515,Kiran I,Male,53,Chennai,6308 5469 3377,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\515__M_Right_index_finger.BMP
515,Naveen I,Male,33,Vellore,7662 2974 4658,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\515__M_Right_little_finger.BMP
515,Vikram X,Male,57,Coimbatore,4177 4188 4828,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\515__M_Right_middle_finger.BMP
515,Rahul P,Male,42,Dindigul,6447 5869 6358,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\515__M_Right_ring_finger.BMP
515,Kiran I,Male,61,Vellore,5186 6162 6255,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\515__M_Right_thumb_finger.BMP
516,Siddharth N,Male,28,Chennai,8327 7530 4574,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\516__M_Left_index_finger.BMP
516,Vikram S,Male,21,Kanchipuram,1307 4245 4489,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\516__M_Left_little_finger.BMP
516,Vikram X,Male,19,Tiruchirapalli,3047 4333 4157,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\516__M_Left_middle_finger.BMP
516,Siddharth S,Male,54,Vellore,2483 3112 4382,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\516__M_Left_ring_finger.BMP
516,Kiran C,Male,46,Chennai,3434 5421 5045,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\516__M_Left_thumb_finger.BMP
516,Siddharth S,Male,50,Coimbatore,8222 3139 9868,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\516__M_Right_index_finger.BMP
516,Rahul R,Male,52,Coimbatore,5816 6101 8577,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\516__M_Right_little_finger.BMP
516,Naveen G,Male,57,Thanjavur,6482 4587 2265,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\516__M_Right_middle_finger.BMP
516,Naveen Y,Male,47,Chennai,3647 1355 6285,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\516__M_Right_ring_finger.BMP
516,Vikram A,Male,51,Coimbatore,7794 2491 8425,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\516__M_Right_thumb_finger.BMP
517,Siddharth J,Male,49,Dindigul,9581 7077 4757,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\517__M_Left_index_finger.BMP
517,Naveen L,Male,62,Kanchipuram,8562 6133 6752,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\517__M_Left_little_finger.BMP
517,Vikram M,Male,24,Tirunelveli,8161 6470 5700,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\517__M_Left_middle_finger.BMP
517,Kiran E,Male,37,Tirunelveli,3760 8932 7275,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\517__M_Left_ring_finger.BMP
517,Rahul R,Male,59,Kanchipuram,4284 7886 3209,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\517__M_Left_thumb_finger.BMP
517,Naveen P,Male,49,Tiruchirapalli,2339 5146 3735,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\517__M_Right_index_finger.BMP
517,Naveen L,Male,38,Coimbatore,7451 9119 9470,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\517__M_Right_little_finger.BMP
517,Siddharth N,Male,28,Chennai,8745 7285 2709,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\517__M_Right_middle_finger.BMP
517,Kiran N,Male,63,Tiruchirapalli,2898 2434 3970,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\517__M_Right_ring_finger.BMP
517,Vikram D,Male,50,Vellore,1260 3079 7234,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\517__M_Right_thumb_finger.BMP
518,Vikram X,Male,18,Madurai,3511 1096 9250,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\518__M_Left_index_finger.BMP
518,Rahul H,Male,63,Dindigul,6269 3373 5682,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\518__M_Left_little_finger.BMP
518,Rahul Y,Male,39,Tiruchirapalli,4864 6533 4747,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\518__M_Left_middle_finger.BMP
518,Siddharth W,Male,38,Madurai,2586 5328 2644,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\518__M_Left_ring_finger.BMP
518,Kiran H,Male,28,Coimbatore,6617 6473 7040,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\518__M_Left_thumb_finger.BMP
518,Kiran Y,Male,40,Thanjavur,6387 6828 4588,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\518__M_Right_index_finger.BMP
518,Kiran M,Male,35,Tiruchirapalli,1658 8096 5843,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\518__M_Right_little_finger.BMP
518,Naveen J,Male,34,Salem,1535 5749 6536,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\518__M_Right_middle_finger.BMP
518,Kiran O,Male,23,Thanjavur,5397 5399 4707,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\518__M_Right_ring_finger.BMP
518,Vikram H,Male,60,Salem,8898 1098 8112,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\518__M_Right_thumb_finger.BMP
519,Kiran R,Male,51,Tirunelveli,3501 1721 4187,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\519__M_Left_index_finger.BMP
519,Akash D,Male,55,Madurai,2598 1647 5299,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\519__M_Left_little_finger.BMP
519,Naveen U,Male,61,Erode,8866 4372 8958,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\519__M_Left_middle_finger.BMP
519,Vikram G,Male,50,Madurai,5729 5944 5022,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\519__M_Left_ring_finger.BMP
519,Rahul K,Male,23,Tiruchirapalli,5740 6096 6588,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\519__M_Left_thumb_finger.BMP
519,Naveen X,Male,57,Vellore,5653 5456 5880,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\519__M_Right_index_finger.BMP
519,Siddharth L,Male,32,Kanchipuram,9666 7409 6038,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\519__M_Right_little_finger.BMP
519,Naveen I,Male,54,Dindigul,8094 2901 8024,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\519__M_Right_middle_finger.BMP
519,Akash I,Male,39,Thanjavur,2076 4784 9897,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\519__M_Right_ring_finger.BMP
519,Naveen Z,Male,63,Tiruchirapalli,3476 6094 8597,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\519__M_Right_thumb_finger.BMP
51,Naveen D,Male,32,Tiruchirapalli,3661 6474 8756,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\51__M_Left_index_finger.BMP
51,Rahul A,Male,25,Dindigul,2202 3595 4879,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\51__M_Left_little_finger.BMP
51,Rahul A,Male,23,Thanjavur,4057 9527 8808,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\51__M_Left_middle_finger.BMP
51,Rahul U,Male,48,Vellore,5840 5410 2944,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\51__M_Left_ring_finger.BMP
51,Naveen K,Male,58,Thanjavur,5165 1009 8705,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\51__M_Left_thumb_finger.BMP
51,Rahul Q,Male,22,Erode,1918 5657 3215,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\51__M_Right_index_finger.BMP
51,Siddharth C,Male,65,Coimbatore,6070 5023 9118,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\51__M_Right_little_finger.BMP
51,Rahul X,Male,51,Coimbatore,3819 7213 1620,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\51__M_Right_middle_finger.BMP
51,Siddharth I,Male,49,Dindigul,4218 8450 6721,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\51__M_Right_ring_finger.BMP
51,Naveen S,Male,42,Coimbatore,7833 8064 3630,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\51__M_Right_thumb_finger.BMP
520,Kiran S,Male,49,Tiruchirapalli,3836 7057 7964,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\520__M_Left_index_finger.BMP
520,Naveen F,Male,30,Tirunelveli,6356 5598 1285,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\520__M_Left_little_finger.BMP
520,Siddharth X,Male,55,Chennai,8074 9877 3135,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\520__M_Left_middle_finger.BMP
520,Siddharth U,Male,35,Tirunelveli,4525 4622 6718,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\520__M_Left_ring_finger.BMP
520,Vikram B,Male,52,Salem,6635 6680 3965,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\520__M_Left_thumb_finger.BMP
520,Akash D,Male,31,Coimbatore,7758 1603 6403,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\520__M_Right_index_finger.BMP
520,Siddharth G,Male,27,Tiruchirapalli,6097 1613 4384,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\520__M_Right_little_finger.BMP
520,Kiran B,Male,44,Madurai,1915 3432 3731,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\520__M_Right_middle_finger.BMP
520,Kiran K,Male,25,Madurai,6839 4963 4195,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\520__M_Right_ring_finger.BMP
520,Naveen B,Male,53,Vellore,4504 3238 2058,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\520__M_Right_thumb_finger.BMP
521,Vikram N,Male,43,Dindigul,6825 5236 7677,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\521__M_Left_index_finger.BMP
521,Rahul O,Male,60,Salem,1819 6724 1230,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\521__M_Left_little_finger.BMP
521,Vikram C,Male,43,Kanchipuram,6175 1397 4728,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\521__M_Left_middle_finger.BMP
521,Kiran I,Male,61,Erode,3531 3855 8231,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\521__M_Left_ring_finger.BMP
521,Vikram Z,Male,45,Vellore,7490 4510 6104,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\521__M_Left_thumb_finger.BMP
521,Akash H,Male,20,Tiruchirapalli,2617 1331 2627,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\521__M_Right_index_finger.BMP
521,Akash O,Male,58,Dindigul,1573 8656 3465,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\521__M_Right_little_finger.BMP
521,Naveen D,Male,18,Salem,4361 3934 7992,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\521__M_Right_middle_finger.BMP
521,Akash T,Male,37,Dindigul,5553 1333 7700,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\521__M_Right_ring_finger.BMP
521,Rahul J,Male,32,Kanchipuram,5833 8570 3854,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\521__M_Right_thumb_finger.BMP
522,Vikram Z,Male,49,Salem,8717 4531 7098,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\522__M_Left_index_finger.BMP
522,Kiran M,Male,59,Madurai,1588 7350 5884,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\522__M_Left_little_finger.BMP
522,Naveen Y,Male,27,Erode,6248 1615 8871,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\522__M_Left_middle_finger.BMP
522,Kiran Y,Male,40,Thanjavur,4027 6850 6839,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\522__M_Left_ring_finger.BMP
522,Kiran B,Male,35,Salem,2256 6399 2430,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\522__M_Left_thumb_finger.BMP
522,Akash M,Male,55,Chennai,2643 1468 1595,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\522__M_Right_index_finger.BMP
522,Kiran X,Male,45,Dindigul,3013 7459 1662,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\522__M_Right_little_finger.BMP
522,Rahul F,Male,34,Vellore,1456 7138 3284,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\522__M_Right_middle_finger.BMP
522,Akash Z,Male,22,Thanjavur,4861 5795 7451,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\522__M_Right_ring_finger.BMP
522,Siddharth D,Male,53,Salem,2115 8599 9697,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\522__M_Right_thumb_finger.BMP
523,Divya F,Female,57,Tirunelveli,8001 6884 5637,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\523__F_Left_index_finger.BMP
523,Priya O,Female,45,Erode,3609 3448 5986,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\523__F_Left_little_finger.BMP
523,Sneha S,Female,21,Dindigul,8934 6213 8671,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\523__F_Left_middle_finger.BMP
523,Priya U,Female,29,Salem,7630 7605 1306,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\523__F_Left_ring_finger.BMP
523,Priya B,Female,37,Thanjavur,4614 6189 6092,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\523__F_Left_thumb_finger.BMP
523,Priya T,Female,19,Tirunelveli,4755 5091 4352,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\523__F_Right_index_finger.BMP
523,Anjali C,Female,40,Erode,2554 6700 5674,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\523__F_Right_little_finger.BMP
523,Priya P,Female,41,Dindigul,9786 8878 9956,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\523__F_Right_middle_finger.BMP
523,Meena K,Female,59,Erode,5394 8931 2865,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\523__F_Right_ring_finger.BMP
523,Kavya S,Female,36,Tirunelveli,1784 4842 8940,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\523__F_Right_thumb_finger.BMP
524,Siddharth N,Male,48,Erode,3210 8677 2207,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\524__M_Left_index_finger.BMP
524,Rahul M,Male,51,Dindigul,4556 9032 7102,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\524__M_Left_little_finger.BMP
524,Rahul H,Male,64,Coimbatore,4941 6218 6760,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\524__M_Left_middle_finger.BMP
524,Vikram U,Male,31,Coimbatore,5411 3201 7735,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\524__M_Left_ring_finger.BMP
524,Vikram P,Male,24,Coimbatore,2712 6876 9216,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\524__M_Left_thumb_finger.BMP
524,Naveen F,Male,27,Salem,9651 4840 5649,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\524__M_Right_index_finger.BMP
524,Vikram P,Male,18,Chennai,5439 7493 9464,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\524__M_Right_little_finger.BMP
524,Siddharth C,Male,30,Chennai,8462 2115 1052,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\524__M_Right_middle_finger.BMP
524,Siddharth X,Male,32,Coimbatore,3858 9573 2251,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\524__M_Right_ring_finger.BMP
524,Kiran I,Male,51,Kanchipuram,7078 8666 6940,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\524__M_Right_thumb_finger.BMP
525,Kiran F,Male,44,Vellore,5492 2036 1940,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\525__M_Left_index_finger.BMP
525,Kiran R,Male,52,Thanjavur,7567 7974 5478,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\525__M_Left_little_finger.BMP
525,Rahul S,Male,37,Madurai,5474 9291 9304,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\525__M_Left_middle_finger.BMP
525,Rahul E,Male,19,Thanjavur,6628 8870 3560,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\525__M_Left_ring_finger.BMP
525,Siddharth G,Male,61,Kanchipuram,8484 2710 1080,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\525__M_Left_thumb_finger.BMP
525,Siddharth C,Male,28,Erode,1887 8065 3628,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\525__M_Right_index_finger.BMP
525,Siddharth W,Male,39,Vellore,9168 2593 7177,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\525__M_Right_little_finger.BMP
525,Siddharth L,Male,22,Tirunelveli,2430 3487 8227,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\525__M_Right_middle_finger.BMP
525,Akash P,Male,47,Tirunelveli,2947 4643 6354,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\525__M_Right_ring_finger.BMP
525,Rahul D,Male,21,Chennai,3999 9714 4143,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\525__M_Right_thumb_finger.BMP
526,Meena M,Female,23,Madurai,6463 2972 3190,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\526__F_Left_index_finger.BMP
526,Priya L,Female,47,Kanchipuram,8904 7219 5301,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\526__F_Left_little_finger.BMP
526,Priya T,Female,33,Coimbatore,9087 9553 4411,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\526__F_Left_middle_finger.BMP
526,Meena B,Female,20,Erode,9954 3366 4359,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\526__F_Left_ring_finger.BMP
526,Divya A,Female,42,Dindigul,9489 7867 4079,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\526__F_Left_thumb_finger.BMP
526,Kavya K,Female,33,Vellore,2745 8680 1601,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\526__F_Right_index_finger.BMP
526,Anjali W,Female,29,Kanchipuram,6427 6718 2618,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\526__F_Right_little_finger.BMP
526,Kavya A,Female,44,Salem,8556 6167 1781,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\526__F_Right_middle_finger.BMP
526,Kavya H,Female,55,Chennai,2865 3770 4268,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\526__F_Right_ring_finger.BMP
526,Divya P,Female,25,Tiruchirapalli,2521 5200 8957,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\526__F_Right_thumb_finger.BMP
527,Siddharth I,Male,20,Tirunelveli,3751 7391 2975,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\527__M_Left_index_finger.BMP
527,Rahul K,Male,43,Coimbatore,2639 5948 7257,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\527__M_Left_little_finger.BMP
527,Rahul B,Male,28,Kanchipuram,5770 9822 8029,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\527__M_Left_middle_finger.BMP
527,Siddharth N,Male,34,Madurai,3775 1610 1717,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\527__M_Left_ring_finger.BMP
527,Kiran V,Male,62,Erode,8560 9227 5868,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\527__M_Left_thumb_finger.BMP
527,Akash E,Male,53,Erode,5632 1353 7154,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\527__M_Right_index_finger.BMP
527,Naveen J,Male,54,Erode,1547 9560 3377,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\527__M_Right_little_finger.BMP
527,Kiran Z,Male,39,Dindigul,2157 5696 7061,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\527__M_Right_middle_finger.BMP
527,Rahul Q,Male,32,Tirunelveli,8823 3741 5608,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\527__M_Right_ring_finger.BMP
527,Akash Y,Male,34,Dindigul,5126 9793 7397,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\527__M_Right_thumb_finger.BMP
528,Divya J,Female,19,Kanchipuram,5443 8532 5774,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\528__F_Left_index_finger.BMP
528,Kavya C,Female,28,Vellore,9701 5452 1381,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\528__F_Left_little_finger.BMP
528,Divya A,Female,23,Erode,1793 8017 8356,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\528__F_Left_middle_finger.BMP
528,Priya U,Female,22,Vellore,4966 6512 2881,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\528__F_Left_ring_finger.BMP
528,Meena Q,Female,34,Tiruchirapalli,2853 4508 5390,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\528__F_Left_thumb_finger.BMP
528,Sneha A,Female,37,Thanjavur,6680 8950 5670,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\528__F_Right_index_finger.BMP
528,Sneha V,Female,38,Dindigul,9652 3821 4954,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\528__F_Right_little_finger.BMP
528,Divya A,Female,39,Erode,5017 5998 2863,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\528__F_Right_middle_finger.BMP
528,Divya G,Female,47,Vellore,1448 1594 4558,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\528__F_Right_ring_finger.BMP
528,Sneha V,Female,40,Salem,9909 8978 9469,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\528__F_Right_thumb_finger.BMP
529,Akash I,Male,62,Erode,6079 4208 9862,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\529__M_Left_index_finger.BMP
529,Kiran P,Male,34,Salem,5253 1573 4168,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\529__M_Left_little_finger.BMP
529,Rahul W,Male,55,Coimbatore,7455 6544 6250,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\529__M_Left_middle_finger.BMP
529,Akash R,Male,36,Tirunelveli,3415 2657 6289,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\529__M_Left_ring_finger.BMP
529,Rahul F,Male,55,Tirunelveli,6756 3014 8531,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\529__M_Left_thumb_finger.BMP
529,Siddharth N,Male,19,Thanjavur,6450 4254 6579,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\529__M_Right_index_finger.BMP
